"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q3",101.253236007196,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2015-Q4",103.337925783918,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q1",108.252528522347,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q2",110.304770376078,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q3",112.643714760954,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2016-Q4",114.474986340621,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q1",114.373488252425,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q2",118.235872325826,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q3",120.661638435948,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2017-Q4",123.429000985801,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q1",122.726718311268,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q2",127.233196498203,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q3",127.289532231248,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2018-Q4",129.345552959281,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q1",132.280707975776,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q2",132.918048433028,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q3",136.390384999575,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2019-Q4",137.611858588443,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q1",139.86479050532,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q2",135.411257299476,
"COL","HOUSECOST","NOMINAL","IDX2015","Q","2020-Q3",135.898789341278,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q1",50.8238089372355,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q2",56.4708502964609,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q3",60.6944617827665,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2005-Q4",68.0622888590002,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q1",77.4509664257619,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q2",84.0347290772187,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q3",91.1391113823884,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2006-Q4",100.261310899337,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q1",104.137626093365,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q2",109.433866402248,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q3",106.820942931326,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2007-Q4",105.747499223225,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q1",102.878671039909,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q2",98.6213341973148,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q3",98.3910112842208,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2008-Q4",85.2770205584636,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q1",66.8587259051405,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q2",61.6080651300646,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q3",56.5726859701772,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2009-Q4",56.8269183286295,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q1",63.1319937223006,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q2",63.1740854762808,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q3",64.9790388192682,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2010-Q4",64.3192429712482,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q1",67.1687885283008,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q2",68.7804491187455,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q3",69.3761129153363,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2011-Q4",71.9669562068509,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q1",72.0009861757465,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q2",74.0832576276259,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q3",75.3531057527359,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2012-Q4",76.0469067332512,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q1",77.56679543828,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q2",80.2168803595763,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q3",83.7668155574055,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2013-Q4",87.622685711796,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q1",91.2569525394985,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q2",91.9844015014614,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q3",94.9503431865661,
"EST","HOUSECOST","NOMINAL","IDX2015","Q","2014-Q4",96.1263669773138,
